mileage,make,model,fuel,gear,offerType,price,hp,year of sale
31046,Renault,Twingo,Gasoline,Manual,Used,7599,71.0,2014
106666,Ford,Focus,Gasoline,Manual,Used,7600,101.0,2014
238296,Volkswagen,Golf,Diesel,Manual,Used,7600,150.0,2014
66000,Opel,Adam,Gasoline,Manual,Used,7600,101.0,2014
90000,Ford,Fiesta,Gasoline,Manual,Used,7600,101.0,2014
180000,Opel,Zafira Tourer,CNG,Manual,Used,7880,150.0,2015
119000,Ford,Fiesta,Gasoline,Manual,Used,7890,101.0,2015
19000,Ford,Fiesta,Gasoline,Manual,Used,7899,80.0,2015
127000,Opel,Astra,Gasoline,Manual,Used,7900,120.0,2015
123400,Ford,Focus,Diesel,Manual,Used,7900,120.0,2015
162000,Opel,Zafira,Diesel,Manual,Used,7900,150.0,2015
11399,Renault,ZOE,Electric,Automatic,Used,7940,88.0,2015
91000,Renault,Clio,Diesel,Automatic,Used,7950,90.0,2015
52824,Opel,Corsa,Gasoline,Manual,Used,7980,90.0,2015
85500,Ford,B-Max,Gasoline,Manual,Used,7990,101.0,2015
194766,Opel,Zafira Tourer,Diesel,Manual,Used,7990,136.0,2015
170000,Opel,Insignia,Diesel,Manual,Used,7990,170.0,2015
41899,Renault,ZOE,Electric,Automatic,Used,7990,88.0,2015
187000,Opel,Insignia,Diesel,Automatic,Used,7990,163.0,2015
54600,Renault,Clio,Gasoline,Manual,Used,7600,73.0,2016
70000,Ford,Transit,Diesel,Manual,Used,7690,75.0,2016
42590,Volkswagen,up!,Gasoline,Manual,Used,7695,60.0,2016
49550,Renault,ZOE,Electric,Automatic,Used,7699,58.0,2016
84000,Opel,Corsa,Diesel,Manual,Used,7700,75.0,2016
46000,Opel,Corsa,Gasoline,Manual,Used,7700,90.0,2016
131000,Volkswagen,Polo,Diesel,Manual,Used,7750,75.0,2016
89000,Ford,Focus,Gasoline,Manual,Used,7750,101.0,2016
44630,Volkswagen,up!,Gasoline,Manual,Used,7790,60.0,2016
170000,Opel,Insignia,Diesel,Automatic,Used,7790,136.0,2016
51870,Ford,Fiesta,Diesel,Manual,Used,7799,75.0,2016
70700,Volkswagen,up!,Gasoline,Manual,Used,10440,90.0,2017
19000,Renault,ZOE,Electric,Automatic,Used,10990,92.0,2017
41898,Renault,Clio,Gasoline,Manual,Used,11370,118.0,2017
20406,Renault,ZOE,Electric,Automatic,Used,11480,92.0,2017
94300,Skoda,Rapid/Spaceback,Diesel,Automatic,Used,11990,90.0,2017
153000,Ford,Mondeo,Diesel,Automatic,Used,12999,211.0,2017
184800,Volkswagen,T6 Transporter,Diesel,Manual,Used,13590,102.0,2017
7902,Renault,Clio,Gasoline,Manual,Used,14470,90.0,2019
5334,Opel,Crossland X,Gasoline,Manual,Used,15710,131.0,2019
7982,Ford,Tourneo Courier,Gasoline,Manual,Used,16990,101.0,2019
21500,Renault,Kadjar,Gasoline,Manual,Used,17990,140.0,2019
13850,Renault,Megane,Gasoline,Automatic,Used,18490,140.0,2019
58000,Skoda,Octavia,Diesel,Automatic,Used,19980,150.0,2019
10155,Renault,Kadjar,Gasoline,Automatic,Used,19990,140.0,2019
18900,Renault,Kadjar,Gasoline,Automatic,Used,19990,140.0,2019
6236,Ford,Puma,Gasoline,Manual,Employee's car,24990,155.0,2020
50,Ford,Puma,Gasoline,Automatic,Pre-registered,25350,125.0,2020
6485,Ford,Focus,Gasoline,Automatic,Employee's car,25780,150.0,2020
28808,Ford,Mondeo,Diesel,Automatic,Used,25889,190.0,2020
12500,Ford,Focus,Diesel,Manual,Demonstration,26490,120.0,2020
25352,Ford,S-Max,Diesel,Automatic,Used,27469,150.0,2020
15286,Volkswagen,Tiguan,Gasoline,Automatic,Employee's car,27660,150.0,2020
13650,Ford,Kuga,Gasoline,Manual,Employee's car,27780,150.0,2020
1550,Renault,Twingo,Gasoline,Manual,Demonstration,10990,65.0,2021
5,Renault,Twingo,Gasoline,Manual,Demonstration,11500,65.0,2021
100,Renault,Twingo,Gasoline,Manual,Used,11580,65.0,2021
1858,Renault,Twingo,Gasoline,Manual,Demonstration,11580,65.0,2021
1550,Renault,Twingo,Gasoline,Manual,Demonstration,11680,65.0,2021
1500,Renault,Twingo,Gasoline,Manual,Demonstration,11749,65.0,2021
1550,Renault,Twingo,Gasoline,Manual,Demonstration,11990,65.0,2021
1550,Renault,Twingo,Gasoline,Manual,Demonstration,11990,65.0,2021
15,Renault,Twingo,Gasoline,Manual,Pre-registered,11998,65.0,2021
15,Renault,Twingo,Gasoline,Manual,Used,11998,65.0,2021
182000,Volkswagen,Passat Variant,Diesel,Manual,Used,7450,105.0,2011
99176,Volkswagen,Golf,Gasoline,Manual,Used,7450,105.0,2011
97250,Volkswagen,Golf,Gasoline,Manual,Used,7450,86.0,2011
110213,Volkswagen,Polo,Gasoline,Manual,Used,7480,105.0,2011
97450,Volkswagen,Golf,Gasoline,Manual,Used,7490,105.0,2011
93600,Volkswagen,Polo,Gasoline,Manual,Used,7490,86.0,2011
230000,Ford,Transit Connect,Diesel,Manual,Used,7500,110.0,2011
78000,Skoda,Fabia,Gasoline,Manual,Used,7500,105.0,2011
73000,Skoda,Yeti,Gasoline,Manual,Used,7599,105.0,2011
137000,Renault,Grand Scenic,Diesel,Manual,Used,7599,131.0,2011
139324,Volkswagen,Touran,Gasoline,Manual,Used,7600,105.0,2011
88840,Opel,Astra,LPG,Automatic,Used,7800,140.0,2011
139324,Volkswagen,Touran,Gasoline,Manual,Used,7800,105.0,2011
84700,Ford,Grand C-Max,Diesel,Automatic,Used,8750,116.0,2012
147151,Volkswagen,Golf,Diesel,Automatic,Used,8880,140.0,2012
67241,Volkswagen,Polo,Diesel,Manual,Used,8890,105.0,2012
136000,Volkswagen,Golf,Gasoline,Automatic,Used,8900,122.0,2012
82220,Volkswagen,Golf Variant,Gasoline,Automatic,Used,8900,122.0,2012
100000,Volkswagen,Passat,Diesel,Manual,Used,8990,105.0,2012
184037,Volkswagen,Passat Variant,Diesel,Manual,Used,8990,140.0,2012
189000,Volkswagen,Scirocco,Diesel,Automatic,Used,8990,140.0,2012
105000,Ford,Kuga,Diesel,Manual,Used,8999,140.0,2012
130000,Volkswagen,Golf,Diesel,Automatic,Used,8999,105.0,2012
82000,Ford,Focus,Diesel,Manual,Used,10750,120.0,2014
95614,Skoda,Octavia,Gasoline,Manual,Used,10790,140.0,2014
53433,Volkswagen,Polo,Gasoline,Automatic,Used,10800,90.0,2014
169000,Ford,Transit,Diesel,Manual,Used,10800,125.0,2014
49103,Skoda,Yeti,Diesel,Manual,Used,10890,105.0,2014
152647,Volkswagen,Passat Variant,Diesel,Automatic,Used,10900,140.0,2014
58000,Volkswagen,Golf Sportsvan,Gasoline,Manual,Used,10900,110.0,2014
36240,Ford,Focus,Gasoline,Manual,Used,10950,125.0,2014
41200,Volkswagen,Golf,Gasoline,Manual,Used,10980,86.0,2014
126249,Volkswagen,Tiguan,Gasoline,Manual,Used,10990,122.0,2014
283700,Volkswagen,Touran,Diesel,Automatic,Used,10950,150.0,2015
29700,Renault,Captur,Gasoline,Manual,Used,10975,90.0,2015
70300,Volkswagen,Golf,Gasoline,Manual,Used,10980,105.0,2015
119368,Volkswagen,Golf,Diesel,Manual,Used,10980,110.0,2015
54080,Skoda,Octavia,Diesel,Manual,Used,10990,110.0,2015
35500,Renault,Captur,Gasoline,Manual,Used,10990,90.0,2015
123000,Volkswagen,Golf Sportsvan,Gasoline,Manual,Used,10990,110.0,2015
69005,Volkswagen,Golf,Gasoline,Manual,Used,10995,86.0,2015
24000,Opel,Adam,Gasoline,Manual,Used,10999,116.0,2015
75000,Volkswagen,Golf Variant,Diesel,Manual,Used,11000,110.0,2015
61000,Renault,Clio,Gasoline,Automatic,Used,11000,120.0,2015
110990,Opel,Zafira,Diesel,Automatic,Used,11290,131.0,2015
38546,Ford,Fiesta,Gasoline,Manual,Used,10490,80.0,2016
110950,Volkswagen,Golf,Diesel,Manual,Used,10490,110.0,2016
52520,Ford,Focus,Gasoline,Manual,Used,10490,101.0,2016
75000,Skoda,Fabia,Gasoline,Manual,Used,10499,110.0,2016
54995,Volkswagen,Polo,Gasoline,Manual,Used,10501,75.0,2016
50420,Ford,Focus,Gasoline,Manual,Used,10501,101.0,2016
69980,Opel,Adam,Gasoline,Manual,Used,10590,150.0,2016
127800,Volkswagen,Golf,Diesel,Manual,Used,10700,150.0,2016
121851,Opel,Astra,Diesel,Manual,Used,10750,110.0,2016
73500,Ford,Focus,Gasoline,Manual,Used,10800,125.0,2016
52000,Renault,Captur,Gasoline,Manual,Used,10900,90.0,2016
51200,Volkswagen,Polo,Gasoline,Manual,Used,10950,90.0,2016
129500,Ford,Focus,Diesel,Manual,Used,8790,120.0,2017
85000,Ford,Fiesta,Diesel,Manual,Used,8790,86.0,2017
72720,Opel,Corsa,Diesel,Manual,Used,8790,75.0,2017
17981,Volkswagen,up!,Gasoline,Manual,Used,8885,75.0,2017
73098,Ford,Fiesta,Gasoline,Manual,Used,8888,82.0,2017
65063,Opel,Corsa,Gasoline,Manual,Used,8899,90.0,2017
39968,Ford,Fiesta,Gasoline,Manual,Used,8900,82.0,2017
21440,Volkswagen,up!,Gasoline,Manual,Used,8900,60.0,2017
38500,Opel,Corsa,Gasoline,Manual,Used,8980,101.0,2017
56071,Opel,Corsa,Gasoline,Manual,Used,8980,90.0,2017
33913,Skoda,Fabia,Gasoline,Manual,Used,8990,75.0,2017
39155,Ford,Fiesta,Gasoline,Manual,Used,8990,65.0,2017
50,Renault,ZOE,Electric,Automatic,Used,11940,58.0,2018
81300,Volkswagen,Polo,Diesel,Manual,Used,11950,95.0,2018
96830,Volkswagen,Golf,Diesel,Manual,Used,11950,116.0,2018
128684,Opel,Zafira,Diesel,Manual,Used,11950,135.0,2018
94750,Volkswagen,Golf,Diesel,Manual,Used,11950,116.0,2018
86650,Volkswagen,Golf,Diesel,Manual,Used,11950,116.0,2018
99500,Volkswagen,Golf,Diesel,Manual,Used,11950,116.0,2018
12547,Renault,Captur,Gasoline,Manual,Demonstration,11960,90.0,2018
10872,Renault,Captur,Gasoline,Manual,Demonstration,11975,90.0,2018
60000,Opel,Astra,Gasoline,Manual,Used,11990,125.0,2018
44473,Ford,Transit Courier,Gasoline,Manual,Used,11990,101.0,2018
21945,Volkswagen,up!,Gasoline,Manual,Used,11996,90.0,2018
21898,Volkswagen,up!,Gasoline,Manual,Used,11996,90.0,2018
205000,Volkswagen,Golf,Diesel,Automatic,Used,11999,150.0,2018
32895,Opel,Astra,Gasoline,Manual,Used,12780,105.0,2019
15368,Opel,Adam,Gasoline,Manual,Used,12797,87.0,2019
15710,Opel,Adam,Gasoline,Manual,Used,12797,87.0,2019
15717,Opel,Adam,Gasoline,Manual,Used,12797,87.0,2019
15706,Opel,Adam,Gasoline,Manual,Used,12797,87.0,2019
32696,Opel,Astra,Gasoline,Manual,Used,12800,105.0,2019
3840,Opel,Corsa,Gasoline,Manual,Used,12882,90.0,2019
38156,Opel,Astra,Diesel,Manual,Used,12890,110.0,2019
15893,Ford,Fiesta,Gasoline,Manual,Used,12896,86.0,2019
13442,Opel,Adam,Gasoline,Manual,Used,12897,87.0,2019
13227,Opel,Adam,Gasoline,Manual,Used,12897,87.0,2019
13305,Opel,Adam,Gasoline,Manual,Used,12897,87.0,2019
13517,Opel,Adam,Gasoline,Manual,Used,12897,87.0,2019
14179,Opel,Adam,Gasoline,Manual,Used,12897,87.0,2019
12588,Opel,Adam,Gasoline,Manual,Used,12897,87.0,2019
14904,Opel,Adam,Gasoline,Manual,Used,12897,87.0,2019
12919,Opel,Adam,Gasoline,Manual,Used,12897,87.0,2019
8500,Opel,Corsa,Gasoline,Manual,Used,13700,75.0,2020
14300,Opel,Corsa,Gasoline,Manual,Used,13800,101.0,2020
17750,Ford,Fiesta,Gasoline,Manual,Used,13990,86.0,2020
4500,Opel,Crossland X,Gasoline,Manual,Used,14900,83.0,2020
10,Skoda,Fabia,Gasoline,Manual,Pre-registered,15990,95.0,2020
3000,Opel,Corsa,Gasoline,Automatic,Used,16400,101.0,2020
9476,Volkswagen,Polo,Gasoline,Manual,Employee's car,16490,80.0,2020
10700,Ford,Fiesta,Gasoline,Manual,Used,16890,125.0,2020
5500,Opel,Crossland X,Gasoline,Manual,Demonstration,16900,83.0,2020
1500,Opel,Corsa,Gasoline,Manual,Used,16990,101.0,2020
1500,Opel,Corsa,Gasoline,Manual,Used,16990,101.0,2020
1500,Opel,Corsa,Gasoline,Manual,Used,16990,101.0,2020
17100,Ford,Fiesta,Gasoline,Manual,Used,17890,125.0,2020
400,Opel,Crossland X,Gasoline,Manual,Demonstration,17900,131.0,2020
19900,Ford,Fiesta,Gasoline,Manual,Used,17990,125.0,2020
19500,Ford,Focus,Gasoline,Manual,Used,18750,125.0,2020
3000,Opel,Astra,Gasoline,Manual,Used,18990,145.0,2020
3,Opel,Astra,Gasoline,Manual,Pre-registered,16875,110.0,2021
3,Opel,Astra,Gasoline,Manual,Pre-registered,16875,110.0,2021
10,Opel,Corsa,Gasoline,Manual,Pre-registered,16880,75.0,2021
79000,Volkswagen,Jetta,Gasoline,Manual,Used,7470,105.0,2011
85940,Opel,Corsa,Gasoline,Automatic,Used,7490,101.0,2011
114000,Ford,Focus,Gasoline,Manual,Used,7500,150.0,2011
225081,Ford,Kuga,Diesel,Manual,Used,7500,140.0,2011
83500,Renault,Megane,Gasoline,Manual,Used,7500,131.0,2011
180000,Skoda,Octavia,Gasoline,Automatic,Used,7500,200.0,2011
65240,Opel,Meriva,Gasoline,Manual,Used,7500,120.0,2011
97000,Renault,Scenic,Gasoline,Automatic,Used,7666,140.0,2011
149000,Renault,Latitude,Diesel,Automatic,Used,7999,173.0,2012
82971,Opel,Zafira Tourer,Gasoline,Manual,Used,8400,140.0,2012
103029,Volkswagen,Beetle,Diesel,Manual,Used,8450,105.0,2012
150000,Volkswagen,Passat Variant,Diesel,Manual,Used,8450,105.0,2012
176000,Skoda,Octavia,Diesel,Automatic,Used,8480,140.0,2012
92197,Opel,Astra,Gasoline,Manual,Used,8490,101.0,2012
119088,Volkswagen,Golf,Diesel,Manual,Used,8490,105.0,2012
189000,Ford,Mondeo,Diesel,Automatic,Used,8499,163.0,2012
67900,Volkswagen,Golf,Gasoline,Manual,Used,8999,105.0,2013
113000,Volkswagen,Golf Variant,Diesel,Manual,Used,8999,150.0,2013
210000,Skoda,Octavia,Diesel,Automatic,Used,9000,150.0,2013
163754,Volkswagen,Passat Variant,Diesel,Automatic,Used,9000,140.0,2013
69250,Volkswagen,Golf Plus,Diesel,Manual,Used,9250,105.0,2013
198000,Volkswagen,Cross Touran,Diesel,Manual,Used,9350,140.0,2013
135300,Volkswagen,Eos,Diesel,Manual,Used,9399,140.0,2013
120000,Volkswagen,Golf Plus,Gasoline,Automatic,Used,9480,105.0,2013
73100,Opel,Astra,Gasoline,Automatic,Used,9490,140.0,2013
157000,Volkswagen,Passat Variant,Diesel,Automatic,Used,9490,140.0,2013
75000,Renault,Clio,Diesel,Automatic,Used,9500,90.0,2014
121000,Ford,Mondeo,Diesel,Manual,Used,9600,116.0,2014
145000,Volkswagen,Touran,Diesel,Manual,Used,9700,105.0,2014
137790,Volkswagen,Golf Variant,Diesel,Automatic,Used,9824,110.0,2014
69000,Ford,Focus,Diesel,Automatic,Used,9850,163.0,2014
121029,Opel,Insignia,Diesel,Manual,Used,9850,163.0,2014
79150,Ford,B-Max,Gasoline,Automatic,Used,9900,105.0,2014
124000,Volkswagen,Golf,Diesel,Manual,Used,9900,150.0,2014
89897,Volkswagen,Golf,Gasoline,Manual,Used,9930,105.0,2014
52485,Opel,Corsa,Gasoline,Manual,Used,8990,90.0,2015
70000,Opel,Adam,Gasoline,Manual,Used,8990,116.0,2015
235000,Volkswagen,Golf,Diesel,Automatic,Used,8990,150.0,2015
60231,Ford,B-Max,Gasoline,Manual,Used,8990,125.0,2015
234000,Volkswagen,Golf,Diesel,Manual,Used,8999,110.0,2015
130250,Volkswagen,Golf Variant,Diesel,Manual,Used,8999,110.0,2015
111000,Opel,Astra,Diesel,Manual,Used,9000,110.0,2015
44102,Volkswagen,Polo,Gasoline,Manual,Used,9090,90.0,2015
76908,Ford,Fiesta,Gasoline,Manual,Used,9120,125.0,2015
73000,Volkswagen,Polo,Diesel,Manual,Used,9190,75.0,2015
224000,Volkswagen,Touran,Diesel,Automatic,Used,9199,105.0,2015
103622,Opel,Insignia,Diesel,Manual,Used,9200,140.0,2015
49142,Renault,Captur,Diesel,Manual,Used,9220,110.0,2015
109000,Volkswagen,Golf,Gasoline,Manual,Used,9250,110.0,2015
81584,Skoda,Octavia,Diesel,Manual,Used,9300,105.0,2015
174000,Volkswagen,Golf Variant,Diesel,Manual,Used,9340,150.0,2015
134677,Volkswagen,Golf,Diesel,Automatic,Used,9399,110.0,2015
216186,Skoda,Fabia,Diesel,Automatic,Used,7990,90.0,2016
11410,Renault,ZOE,Electric,Automatic,Used,7990,58.0,2016
66364,Opel,Corsa,Gasoline,Manual,Used,7990,69.0,2016
41800,Opel,Corsa,Gasoline,Manual,Used,7990,69.0,2016
37457,Opel,Karl,Gasoline,Manual,Used,7990,75.0,2016
29500,Opel,Corsa,Gasoline,Manual,Used,7990,69.0,2016
95400,Opel,Astra,Diesel,Manual,Used,7999,110.0,2016
43274,Volkswagen,up!,Gasoline,Manual,Used,8180,60.0,2016
74800,Volkswagen,Polo,Diesel,Manual,Used,8299,75.0,2016
75951,Skoda,Fabia,Gasoline,Manual,Used,8480,90.0,2016
16050,Opel,Corsa,Gasoline,Manual,Used,8480,90.0,2016
63400,Renault,Clio,Gasoline,Manual,Used,8480,73.0,2016
37464,Volkswagen,up!,Gasoline,Manual,Used,7990,60.0,2017
67000,Ford,Fiesta,Gasoline,Manual,Used,7990,82.0,2017
34699,Volkswagen,up!,Gasoline,Manual,Used,7990,60.0,2017
42000,Opel,Corsa,Gasoline,Manual,Used,7999,69.0,2017
39967,Ford,Fiesta,Gasoline,Manual,Used,7999,80.0,2017
42114,Volkswagen,up!,Gasoline,Manual,Used,8155,60.0,2017
52347,Ford,Fiesta,Gasoline,Manual,Used,8190,65.0,2017
58273,Skoda,Citigo,Gasoline,Manual,Used,8190,60.0,2017
50078,Opel,Corsa,Gasoline,Manual,Used,8250,69.0,2017
32000,Opel,Corsa,Gasoline,Manual,Used,8250,69.0,2017
50927,Opel,Adam,Gasoline,Manual,Used,8380,69.0,2017
189300,Ford,Focus,Diesel,Automatic,Used,8399,150.0,2017
29023,Volkswagen,up!,Gasoline,Manual,Used,8444,75.0,2017
108400,Skoda,Fabia,Diesel,Manual,Used,8470,90.0,2017
57800,Volkswagen,up!,Gasoline,Manual,Used,7450,60.0,2018
12450,Volkswagen,up!,Gasoline,Manual,Used,7490,60.0,2018
95000,Skoda,Fabia,Diesel,Manual,Used,7500,90.0,2018
27400,Volkswagen,up!,Gasoline,Manual,Used,7790,60.0,2018
18550,Volkswagen,up!,Gasoline,Manual,Used,7790,60.0,2018
16080,Volkswagen,up!,Gasoline,Manual,Used,7790,60.0,2018
18799,Volkswagen,up!,Gasoline,Manual,Used,7790,60.0,2018
20900,Ford,Kuga,Diesel,Automatic,Used,28150,179.0,2019
25000,Volkswagen,Tiguan,Diesel,Automatic,Used,29990,150.0,2019
9600,Ford,Edge,Diesel,Automatic,Used,41150,238.0,2019
10,Opel,Corsa,Gasoline,Manual,Pre-registered,16600,75.0,2020
18250,Ford,EcoSport,Gasoline,Manual,Used,16990,101.0,2020
9902,Opel,Corsa,Gasoline,Automatic,Demonstration,17990,101.0,2020
20,Skoda,Fabia,Gasoline,Manual,Pre-registered,18590,110.0,2020
21500,Volkswagen,Golf Sportsvan,Gasoline,Manual,Used,18994,131.0,2020
20,Opel,Corsa,Gasoline,Manual,Pre-registered,13490,75.0,2021
10,Skoda,Fabia,Gasoline,Manual,Pre-registered,13577,80.0,2021
10,Opel,Corsa,Gasoline,Manual,Pre-registered,13588,75.0,2021
10,Opel,Corsa,Gasoline,Manual,Pre-registered,13688,75.0,2021
100,Renault,Twingo,Gasoline,Manual,Pre-registered,13870,65.0,2021
10000,Volkswagen,up!,Gasoline,Manual,Used,13888,65.0,2021
2500,Volkswagen,up!,Gasoline,Manual,Demonstration,13890,65.0,2021
10,Skoda,Fabia,Gasoline,Manual,Employee's car,13890,95.0,2021
10,Skoda,Fabia,Gasoline,Manual,Employee's car,13890,95.0,2021
10,Skoda,Fabia,Gasoline,Manual,Employee's car,13890,95.0,2021
10,Skoda,Fabia,Gasoline,Manual,Employee's car,13890,95.0,2021
